CustomerID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
17114.0,United Kingdom,6,8,808.62,4,4,3,443,11,Loyal Customers
17115.0,United Kingdom,8,3,837.5,4,3,3,433,10,Big Spenders
17117.0,United Kingdom,288,1,116.19999999999999,1,2,1,121,4,Almost Lost
17118.0,United Kingdom,318,1,157.02,1,2,1,121,4,Almost Lost
17119.0,United Kingdom,3,2,606.91,4,2,2,422,8,Big Spenders
17120.0,United Kingdom,233,1,307.46,1,2,2,122,5,Almost Lost
17122.0,United Kingdom,119,1,138.32,2,2,1,221,5,Almost Lost
17123.0,United Kingdom,162,1,345.29999999999995,1,2,2,122,5,Almost Lost
17124.0,United Kingdom,185,1,298.89,1,2,1,121,4,Almost Lost
17125.0,United Kingdom,50,1,259.35,3,2,1,321,6,Others
17126.0,United Kingdom,152,5,1004.75,1,4,3,143,8,Big Spenders
17128.0,United Kingdom,335,1,157.09,1,2,1,121,4,Almost Lost
17131.0,United Kingdom,5,5,2463.17,4,4,4,444,12,Big Spenders
17133.0,United Kingdom,16,7,4892.240000000001,4,4,4,444,12,Big Spenders
17134.0,United Kingdom,107,2,425.0,2,2,2,222,6,Almost Lost
17135.0,United Kingdom,16,7,1139.73,4,4,3,443,11,Big Spenders
17138.0,United Kingdom,276,1,380.5,1,2,2,122,5,Almost Lost
17139.0,United Kingdom,16,12,10668.47,4,4,4,444,12,Best Customers
17140.0,United Kingdom,247,1,465.32,1,2,2,122,5,Almost Lost
17142.0,United Kingdom,239,1,579.0,1,2,2,122,5,Big Spenders
17144.0,United Kingdom,1,2,984.57,4,2,3,423,9,Big Spenders
17146.0,United Kingdom,106,3,749.78,2,3,3,233,8,Big Spenders
17147.0,United Kingdom,23,4,1714.59,3,3,4,334,10,Big Spenders
17148.0,United Kingdom,52,1,124.88,2,2,1,221,5,Others
17152.0,United Kingdom,195,3,1689.5,1,3,4,134,8,Big Spenders
17153.0,United Kingdom,24,1,213.78,3,2,1,321,6,Others
17154.0,United Kingdom,75,1,329.34,2,2,2,222,6,Others
17155.0,United Kingdom,18,2,251.70000000000002,4,2,1,421,7,Others
17157.0,United Kingdom,8,2,319.0,4,2,2,422,8,Others
17158.0,United Kingdom,32,3,1266.97,3,3,3,333,9,Big Spenders
17159.0,United Kingdom,22,3,1538.88,3,3,3,333,9,Big Spenders
17160.0,United Kingdom,31,6,3518.03,3,4,4,344,11,Big Spenders
17162.0,United Kingdom,29,10,1715.46,3,4,4,344,11,Loyal Customers
17163.0,United Kingdom,22,2,293.1,3,2,1,321,6,Others
17164.0,United Kingdom,33,7,2467.35,3,4,4,344,11,Big Spenders
17165.0,United Kingdom,284,1,158.68,1,2,1,121,4,Almost Lost
17166.0,United Kingdom,39,2,206.34,3,2,1,321,6,Others
17169.0,United Kingdom,58,2,835.78,2,2,3,223,7,Big Spenders
17171.0,United Kingdom,289,1,224.91,1,2,1,121,4,Almost Lost
17172.0,United Kingdom,79,1,317.76,2,2,2,222,6,Others
17173.0,United Kingdom,5,8,3766.6,4,4,4,444,12,Loyal Customers
17174.0,United Kingdom,218,1,59.9,1,2,1,121,4,Almost Lost
17175.0,United Kingdom,44,4,1443.69,3,3,3,333,9,Big Spenders
17176.0,United Kingdom,202,1,306.13,1,2,1,121,4,Almost Lost
17179.0,United Kingdom,178,3,711.79,1,3,3,133,7,Big Spenders
17180.0,United Kingdom,56,4,796.03,2,3,3,233,8,Big Spenders
17181.0,United Kingdom,57,2,239.92000000000002,2,2,1,221,5,Others
17183.0,United Kingdom,8,6,3347.31,4,4,4,444,12,Big Spenders
17186.0,United Kingdom,47,2,144.0,3,2,1,321,6,Others
17187.0,United Kingdom,227,1,203.95,1,2,1,121,4,Almost Lost
17188.0,United Kingdom,11,7,2474.23,4,4,4,444,12,Big Spenders
17189.0,United Kingdom,106,2,384.40000000000003,2,2,2,222,6,Almost Lost
17190.0,United Kingdom,59,2,444.74,2,3,2,232,7,Others
17191.0,United Kingdom,28,7,2095.13,3,4,4,344,11,Big Spenders
17193.0,United Kingdom,36,7,1699.3000000000002,3,4,4,344,11,Big Spenders
17194.0,United Kingdom,274,2,262.62,1,3,1,131,5,Almost Lost
17197.0,United Kingdom,30,1,1013.01,3,2,3,323,8,Big Spenders
17198.0,United Kingdom,24,3,692.22,3,3,3,333,9,Big Spenders
17201.0,United Kingdom,54,1,342.63,2,2,2,222,6,Others
17203.0,United Kingdom,36,6,3563.85,3,4,4,344,11,Big Spenders
17204.0,United Kingdom,175,4,1564.56,1,3,3,133,7,Big Spenders
17205.0,United Kingdom,54,1,384.08,2,2,2,222,6,Others
17206.0,United Kingdom,53,1,204.24,2,2,1,221,5,Others
17211.0,United Kingdom,27,8,2317.2200000000003,3,4,4,344,11,Loyal Customers
17212.0,United Kingdom,253,1,226.85,1,2,1,121,4,Almost Lost
17213.0,United Kingdom,40,7,2781.23,3,4,4,344,11,Big Spenders
17214.0,United Kingdom,60,6,1069.1200000000001,2,4,3,243,9,Big Spenders
17217.0,United Kingdom,234,1,113.5,1,2,1,121,4,Almost Lost
17218.0,United Kingdom,4,10,1960.72,4,4,4,444,12,Best Customers
17219.0,United Kingdom,32,1,114.23,3,2,1,321,6,Others
17220.0,United Kingdom,24,14,3198.25,3,4,4,344,11,Best Customers
17221.0,United Kingdom,7,2,335.13,4,3,2,432,9,Others
17222.0,United Kingdom,65,1,354.15,2,2,2,222,6,Others
17223.0,United Kingdom,310,2,426.79,1,3,2,132,6,Almost Lost
17226.0,United Kingdom,309,1,393.49,1,2,2,122,5,Almost Lost
17227.0,United Kingdom,19,6,939.32,3,4,3,343,10,Big Spenders
17228.0,United Kingdom,16,8,1906.09,4,4,4,444,12,Loyal Customers
17229.0,United Kingdom,96,2,318.76,2,3,2,232,7,Almost Lost
17230.0,United Kingdom,264,8,3638.41,1,4,4,144,9,Loyal Customers
17231.0,United Kingdom,12,10,3174.32,4,4,4,444,12,Best Customers
17232.0,United Kingdom,3,2,421.52,4,3,2,432,9,Others
17233.0,United Kingdom,35,1,190.88,3,2,1,321,6,Others
17234.0,United Kingdom,183,1,149.89000000000001,1,2,1,121,4,Almost Lost
17235.0,United Kingdom,25,2,550.06,3,3,2,332,8,Big Spenders
17236.0,United Kingdom,13,6,916.13,4,4,3,443,11,Big Spenders
17237.0,United Kingdom,11,2,314.69,4,3,2,432,9,Others
17238.0,United Kingdom,3,17,3744.65,4,4,4,444,12,Best Customers
17239.0,United Kingdom,313,1,382.5,1,2,2,122,5,Almost Lost
17242.0,United Kingdom,108,2,1135.04,2,3,3,233,8,Big Spenders
17243.0,United Kingdom,1,26,8676.85,4,4,4,444,12,Best Customers
17244.0,United Kingdom,53,1,954.9,2,2,3,223,7,Big Spenders
17245.0,United Kingdom,205,1,171.45,1,2,1,121,4,Almost Lost
17247.0,United Kingdom,15,1,282.19,4,2,1,421,7,Others
17248.0,United Kingdom,120,1,318.65,2,2,2,222,6,Almost Lost
17250.0,United Kingdom,4,2,384.52,4,3,2,432,9,Others
17251.0,United Kingdom,363,1,283.28000000000003,1,2,1,121,4,Almost Lost
17252.0,United Kingdom,117,2,353.86,2,3,2,232,7,Almost Lost
17253.0,United Kingdom,18,1,178.26,4,2,1,421,7,Others
17254.0,United Kingdom,5,2,272.44,4,3,1,431,8,Others
17255.0,United Kingdom,41,2,298.41,3,3,1,331,7,Others
17256.0,United Kingdom,107,2,240.0,2,3,1,231,6,Almost Lost
17259.0,United Kingdom,148,2,603.37,1,3,2,132,6,Big Spenders
17262.0,United Kingdom,52,5,1253.3600000000001,2,4,3,243,9,Big Spenders
17263.0,United Kingdom,208,1,63.440000000000005,1,2,1,121,4,Almost Lost
17265.0,United Kingdom,139,2,562.9,2,3,2,232,7,Big Spenders
17266.0,United Kingdom,2,3,310.64,4,3,2,432,9,Others
17267.0,United Kingdom,127,2,317.62,2,3,2,232,7,Almost Lost
17268.0,United Kingdom,108,4,763.64,2,3,3,233,8,Big Spenders
17272.0,United Kingdom,42,4,2148.63,3,3,4,334,10,Big Spenders
17274.0,United Kingdom,35,1,111.97999999999999,3,2,1,321,6,Others
17277.0,United Kingdom,228,2,1065.3500000000001,1,3,3,133,7,Big Spenders
17278.0,United Kingdom,241,1,246.04,1,2,1,121,4,Almost Lost
17279.0,United Kingdom,58,1,187.82999999999998,2,2,1,221,5,Others
17282.0,United Kingdom,130,3,1703.41,2,3,4,234,9,Big Spenders
17284.0,United Kingdom,60,6,1652.58,2,4,3,243,9,Big Spenders
17286.0,United Kingdom,22,1,153.92,3,2,1,321,6,Others
17287.0,United Kingdom,26,7,1064.11,3,4,3,343,10,Big Spenders
17288.0,United Kingdom,9,7,1419.73,4,4,3,443,11,Big Spenders
17289.0,United Kingdom,32,3,944.41,3,3,3,333,9,Big Spenders
17290.0,United Kingdom,4,2,525.24,4,3,2,432,9,Big Spenders
17291.0,United Kingdom,308,1,550.8000000000001,1,2,2,122,5,Big Spenders
17293.0,United Kingdom,8,9,1875.1100000000001,4,4,4,444,12,Loyal Customers
17295.0,United Kingdom,29,3,556.95,3,3,2,332,8,Big Spenders
17297.0,United Kingdom,17,1,131.78,4,2,1,421,7,Others
17298.0,United Kingdom,101,2,498.42,2,3,2,232,7,Almost Lost
17299.0,United Kingdom,12,4,669.11,4,3,2,432,9,Big Spenders
17301.0,United Kingdom,21,1,197.63,3,2,1,321,6,Others
17302.0,United Kingdom,15,5,1135.63,4,4,3,443,11,Big Spenders
17303.0,United Kingdom,361,1,250.04,1,2,1,121,4,Almost Lost
17306.0,United Kingdom,11,19,8631.31,4,4,4,444,12,Best Customers
17309.0,United Kingdom,95,1,82.75,2,2,1,221,5,Almost Lost
17311.0,United Kingdom,78,2,1384.85,2,3,3,233,8,Big Spenders
17312.0,United Kingdom,139,3,644.3,2,3,2,232,7,Big Spenders
17313.0,United Kingdom,31,1,2328.84,3,2,4,324,9,Big Spenders
17314.0,United Kingdom,25,8,2527.92,3,4,4,344,11,Loyal Customers
17315.0,United Kingdom,2,38,6292.26,4,4,4,444,12,Best Customers
17317.0,United Kingdom,46,3,2600.34,3,3,4,334,10,Big Spenders
17320.0,United Kingdom,100,3,1200.6200000000001,2,3,3,233,8,Big Spenders
17321.0,United Kingdom,8,2,700.86,4,3,3,433,10,Big Spenders
17323.0,United Kingdom,15,7,921.07,4,4,3,443,11,Big Spenders
17324.0,United Kingdom,18,4,990.23,4,3,3,433,10,Big Spenders
17325.0,United Kingdom,280,1,96.8,1,2,1,121,4,Almost Lost
17329.0,United Kingdom,14,2,523.11,4,3,2,432,9,Big Spenders
17330.0,United Kingdom,23,2,363.9,3,3,2,332,8,Others
17331.0,United Kingdom,124,1,175.2,2,2,1,221,5,Almost Lost
17333.0,United Kingdom,86,1,494.25,2,2,2,222,6,Others
17334.0,United Kingdom,302,2,307.02,1,3,1,131,5,Almost Lost
17337.0,United Kingdom,151,4,2027.8700000000001,1,3,4,134,8,Big Spenders
17338.0,United Kingdom,17,8,6643.93,4,4,4,444,12,Loyal Customers
17339.0,United Kingdom,94,2,243.36,2,3,1,231,6,Almost Lost
17340.0,United Kingdom,30,11,12353.29,3,4,4,344,11,Loyal Customers
17341.0,United Kingdom,157,3,781.36,1,3,3,133,7,Big Spenders
17343.0,United Kingdom,355,1,193.64,1,2,1,121,4,Almost Lost
17344.0,United Kingdom,46,1,160.57,3,2,1,321,6,Others
17345.0,United Kingdom,15,4,537.74,4,3,2,432,9,Big Spenders
17346.0,United Kingdom,4,15,2676.56,4,4,4,444,12,Best Customers
17347.0,United Kingdom,86,1,228.96,2,2,1,221,5,Others
17348.0,United Kingdom,15,5,1159.52,4,4,3,443,11,Big Spenders
17349.0,United Kingdom,179,1,110.75,1,2,1,121,4,Almost Lost
17350.0,United Kingdom,8,4,1286.07,4,3,3,433,10,Big Spenders
17351.0,United Kingdom,36,3,587.15,3,3,2,332,8,Big Spenders
17353.0,United Kingdom,129,2,1740.0,2,3,4,234,9,Big Spenders
17354.0,United Kingdom,51,1,1393.06,3,2,3,323,8,Big Spenders
17356.0,United Kingdom,312,1,178.22,1,2,1,121,4,Almost Lost
17357.0,United Kingdom,24,2,388.14,3,3,2,332,8,Others
17358.0,United Kingdom,303,2,365.85,1,3,2,132,6,Almost Lost
17359.0,United Kingdom,11,1,127.86,4,2,1,421,7,Others
17360.0,United Kingdom,17,3,585.79,4,3,2,432,9,Big Spenders
17361.0,United Kingdom,49,3,488.2,3,3,2,332,8,Others
17362.0,United Kingdom,239,2,312.23,1,3,2,132,6,Almost Lost
17364.0,United Kingdom,1,11,4481.18,4,4,4,444,12,Best Customers
17365.0,United Kingdom,13,8,4801.56,4,4,4,444,12,Loyal Customers
17367.0,United Kingdom,238,1,168.4,1,2,1,121,4,Almost Lost
17368.0,United Kingdom,23,8,1912.67,3,4,4,344,11,Loyal Customers
17370.0,United Kingdom,73,4,446.18,2,3,2,232,7,Others
17371.0,United Kingdom,17,3,423.89,4,3,2,432,9,Others
17372.0,United Kingdom,41,8,1342.68,3,4,3,343,10,Loyal Customers
17373.0,United Kingdom,40,4,646.92,3,3,2,332,8,Big Spenders
17374.0,United Kingdom,219,2,495.77,1,3,2,132,6,Almost Lost
17375.0,United Kingdom,199,3,400.1,1,3,2,132,6,Lost Customers
17376.0,United Kingdom,71,2,203.2,2,3,1,231,6,Others
17377.0,United Kingdom,24,20,4100.92,3,4,4,344,11,Best Customers
17379.0,United Kingdom,11,1,404.66,4,2,2,422,8,Others
17381.0,United Kingdom,9,29,20275.61,4,4,4,444,12,Best Customers
17382.0,United Kingdom,65,1,65.4,2,2,1,221,5,Others
17383.0,United Kingdom,4,1,199.29,4,2,1,421,7,Others
17384.0,United Kingdom,19,2,336.4,3,3,2,332,8,Others
17385.0,United Kingdom,15,1,261.11,4,2,1,421,7,Others
17386.0,United Kingdom,8,6,2686.42,4,4,4,444,12,Big Spenders
17387.0,United Kingdom,20,2,784.11,3,3,3,333,9,Big Spenders
17388.0,United Kingdom,78,4,1259.56,2,3,3,233,8,Big Spenders
17389.0,United Kingdom,1,34,31833.68,4,4,4,444,12,Best Customers
17391.0,United Kingdom,164,2,508.8,1,3,2,132,6,Big Spenders
17392.0,United Kingdom,307,2,457.91,1,3,2,132,6,Almost Lost
17394.0,United Kingdom,219,1,203.86999999999998,1,2,1,121,4,Almost Lost
17396.0,United Kingdom,39,8,7330.8,3,4,4,344,11,Loyal Customers
17397.0,United Kingdom,22,2,696.41,3,3,3,333,9,Big Spenders
17398.0,United Kingdom,115,3,653.38,2,3,2,232,7,Big Spenders
17400.0,United Kingdom,126,5,2129.96,2,4,4,244,10,Big Spenders
17402.0,United Kingdom,5,13,2633.85,4,4,4,444,12,Best Customers
17403.0,United Kingdom,36,1,281.62,3,2,1,321,6,Others
17404.0,Sweden,4,15,31906.82,4,4,4,444,12,Best Customers
17405.0,United Kingdom,1,3,1031.41,4,3,3,433,10,Big Spenders
17406.0,United Kingdom,333,3,2200.42,1,3,4,134,8,Big Spenders
17408.0,United Kingdom,163,1,32.65,1,2,1,121,4,Almost Lost
17409.0,United Kingdom,185,2,771.85,1,3,3,133,7,Big Spenders
17410.0,United Kingdom,16,5,1214.72,4,4,3,443,11,Big Spenders
17411.0,United Kingdom,12,3,778.94,4,3,3,433,10,Big Spenders
17412.0,United Kingdom,3,7,1258.06,4,4,3,443,11,Big Spenders
17414.0,United Kingdom,44,2,778.0,3,3,3,333,9,Big Spenders
17415.0,United Kingdom,80,1,507.84,2,2,2,222,6,Big Spenders
17416.0,United Kingdom,30,7,6893.42,3,4,4,344,11,Big Spenders
17418.0,United Kingdom,42,2,463.46000000000004,3,3,2,332,8,Others
17419.0,United Kingdom,11,12,4226.57,4,4,4,444,12,Best Customers
17420.0,United Kingdom,50,3,598.83,3,3,2,332,8,Big Spenders
17422.0,United Kingdom,16,6,1979.37,4,4,4,444,12,Big Spenders
17423.0,United Kingdom,46,2,698.41,3,3,3,333,9,Big Spenders
17425.0,United Kingdom,19,2,759.17,3,3,3,333,9,Big Spenders
17426.0,United Kingdom,8,6,5037.26,4,4,4,444,12,Big Spenders
17427.0,United Kingdom,72,1,100.8,2,2,1,221,5,Others
17428.0,United Kingdom,1,28,17256.85,4,4,4,444,12,Best Customers
17429.0,United Kingdom,128,3,524.9200000000001,2,3,2,232,7,Big Spenders
17430.0,United Kingdom,33,2,265.76,3,3,1,331,7,Others
17431.0,United Kingdom,313,1,403.3,1,2,2,122,5,Almost Lost
17432.0,United Kingdom,18,2,365.76,4,3,2,432,9,Others
17433.0,United Kingdom,88,1,303.15999999999997,2,2,1,221,5,Others
17434.0,United Kingdom,2,7,2373.82,4,4,4,444,12,Big Spenders
17436.0,United Kingdom,2,2,216.29999999999998,4,3,1,431,8,Others
17438.0,United Kingdom,254,1,388.45000000000005,1,2,2,122,5,Almost Lost
17440.0,United Kingdom,157,3,186.42000000000002,1,3,1,131,5,Others
17442.0,United Kingdom,37,6,2248.56,3,4,4,344,11,Big Spenders
17443.0,Canada,220,1,534.24,1,2,2,122,5,Big Spenders
17444.0,Canada,148,3,2940.04,1,3,4,134,8,Big Spenders
17446.0,United Kingdom,177,2,120.9,1,3,1,131,5,Almost Lost
17447.0,United Kingdom,40,2,541.53,3,3,2,332,8,Big Spenders
17449.0,United Kingdom,2,7,2520.86,4,4,4,444,12,Big Spenders
17450.0,United Kingdom,8,46,194550.79,4,4,4,444,12,Best Customers
17451.0,United Kingdom,1,7,1721.4,4,4,4,444,12,Big Spenders
17453.0,United Kingdom,18,2,486.71999999999997,4,3,2,432,9,Others
17454.0,United Kingdom,192,4,517.53,1,3,2,132,6,Big Spenders
17455.0,United Kingdom,204,1,131.7,1,2,1,121,4,Almost Lost
17456.0,United Kingdom,365,1,249.86,1,2,1,121,4,Almost Lost
17457.0,United Kingdom,127,5,1737.7,2,4,4,244,10,Big Spenders
17458.0,United Kingdom,15,1,316.5,4,2,2,422,8,Others
17459.0,United Kingdom,43,2,657.3,3,3,2,332,8,Big Spenders
17460.0,United Kingdom,94,6,622.4300000000001,2,4,2,242,8,Big Spenders
17461.0,United Kingdom,23,3,757.46,3,3,3,333,9,Big Spenders
17462.0,United Kingdom,60,2,675.69,2,3,3,233,8,Big Spenders
17463.0,United Kingdom,16,5,1896.41,4,4,4,444,12,Big Spenders
17464.0,United Kingdom,158,1,289.96000000000004,1,2,1,121,4,Almost Lost
17466.0,United Kingdom,10,2,763.28,4,3,3,433,10,Big Spenders
17468.0,United Kingdom,10,2,137.0,4,3,1,431,8,Others
17469.0,United Kingdom,16,5,1870.97,4,4,4,444,12,Big Spenders
17470.0,United Kingdom,45,5,1125.07,3,4,3,343,10,Big Spenders
17472.0,United Kingdom,191,3,710.29,1,3,3,133,7,Big Spenders
17475.0,United Kingdom,79,1,194.37,2,2,1,221,5,Others
17480.0,United Kingdom,78,1,511.82,2,2,2,222,6,Big Spenders
17481.0,United Kingdom,4,4,1255.59,4,3,3,433,10,Big Spenders
17483.0,United Kingdom,65,3,414.04,2,3,2,232,7,Others
17486.0,United Kingdom,261,1,396.87,1,2,2,122,5,Almost Lost
17489.0,United Kingdom,59,2,376.64,2,3,2,232,7,Others
17490.0,United Kingdom,1,7,2092.32,4,4,4,444,12,Big Spenders
17491.0,United Kingdom,1,10,3558.87,4,4,4,444,12,Best Customers
17492.0,United Kingdom,248,1,374.57,1,2,2,122,5,Almost Lost
17495.0,United Kingdom,8,2,497.56,4,3,2,432,9,Others
17496.0,United Kingdom,359,1,271.05,1,2,1,121,4,Almost Lost
17498.0,United Kingdom,76,1,272.22,2,2,1,221,5,Others
17499.0,United Kingdom,290,1,622.88,1,2,2,122,5,Big Spenders
17500.0,United Kingdom,17,3,1138.0,4,3,3,433,10,Big Spenders
17501.0,United Kingdom,221,2,288.6,1,3,1,131,5,Almost Lost
17502.0,United Kingdom,9,4,689.1,4,3,3,433,10,Big Spenders
17503.0,United Kingdom,3,2,558.96,4,3,2,432,9,Big Spenders
17504.0,United Kingdom,206,9,2997.0299999999997,1,4,4,144,9,Loyal Customers
17505.0,United Kingdom,162,2,1145.84,1,3,3,133,7,Big Spenders
17506.0,United Kingdom,76,1,302.2,2,2,1,221,5,Others
17507.0,United Kingdom,262,2,605.58,1,3,2,132,6,Big Spenders
17508.0,Greece,281,1,387.31,1,2,2,122,5,Almost Lost
17509.0,United Kingdom,58,8,6115.14,2,4,4,244,10,Loyal Customers
17510.0,United Kingdom,25,1,308.48,3,2,2,322,7,Others
17511.0,United Kingdom,3,31,91062.38,4,4,4,444,12,Best Customers
17512.0,United Kingdom,29,10,2924.9900000000002,3,4,4,344,11,Loyal Customers
17513.0,United Kingdom,72,1,513.2,2,2,2,222,6,Big Spenders
17514.0,United Kingdom,128,1,208.65,2,2,1,221,5,Almost Lost
17515.0,United Kingdom,31,4,639.02,3,3,2,332,8,Big Spenders
17516.0,United Kingdom,15,5,768.08,4,4,3,443,11,Big Spenders
17517.0,United Kingdom,309,1,153.94,1,2,1,121,4,Almost Lost
17519.0,United Kingdom,17,6,1844.02,4,4,4,444,12,Big Spenders
17520.0,United Kingdom,54,1,546.81,2,2,2,222,6,Big Spenders
17521.0,United Kingdom,30,3,723.2099999999999,3,3,3,333,9,Big Spenders
17522.0,United Kingdom,2,5,1070.71,4,4,3,443,11,Big Spenders
17523.0,United Kingdom,11,4,652.74,4,3,2,432,9,Big Spenders
17524.0,United Kingdom,361,1,145.0,1,2,1,121,4,Almost Lost
17525.0,United Kingdom,360,1,422.70000000000005,1,2,2,122,5,Almost Lost
17526.0,United Kingdom,5,4,1195.8999999999999,4,3,3,433,10,Big Spenders
17527.0,United Kingdom,54,4,939.37,2,3,3,233,8,Big Spenders
17528.0,United Kingdom,1,8,3628.5,4,4,4,444,12,Loyal Customers
17530.0,United Kingdom,1,10,2385.0,4,4,4,444,12,Best Customers
17531.0,United Kingdom,190,1,296.7,1,2,1,121,4,Almost Lost
17534.0,United Kingdom,54,1,223.36,2,2,1,221,5,Others
17535.0,United Kingdom,280,1,164.4,1,2,1,121,4,Almost Lost
17536.0,United Kingdom,177,1,76.5,1,2,1,121,4,Almost Lost
17537.0,United Kingdom,30,2,897.62,3,3,3,333,9,Big Spenders
17538.0,United Kingdom,26,1,98.42,3,2,1,321,6,Others
17540.0,United Kingdom,25,2,578.9,3,3,2,332,8,Big Spenders
17542.0,United Kingdom,270,1,170.75,1,2,1,121,4,Almost Lost
17545.0,United Kingdom,43,3,645.96,3,3,2,332,8,Big Spenders
17548.0,United Kingdom,234,1,103.3,1,2,1,121,4,Almost Lost
17549.0,United Kingdom,24,2,148.86,3,3,1,331,7,Others
17550.0,United Kingdom,197,3,267.16,1,3,1,131,5,Lost Customers
17551.0,United Kingdom,359,1,306.84,1,2,1,121,4,Almost Lost
17552.0,United Kingdom,60,4,930.41,2,3,3,233,8,Big Spenders
17553.0,United Kingdom,130,1,1487.6,2,2,3,223,7,Big Spenders
17554.0,United Kingdom,1,5,1952.45,4,4,4,444,12,Big Spenders
17555.0,United Kingdom,20,2,483.26,3,3,2,332,8,Others
17556.0,United Kingdom,206,1,157.9,1,2,1,121,4,Almost Lost
17557.0,United Kingdom,14,3,541.46,4,3,2,432,9,Big Spenders
17560.0,United Kingdom,95,5,854.95,2,4,3,243,9,Big Spenders
17561.0,United Kingdom,19,1,167.62,3,2,1,321,6,Others
17562.0,United Kingdom,14,7,1122.38,4,4,3,443,11,Big Spenders
17564.0,United Kingdom,24,3,454.01,3,3,2,332,8,Others
17566.0,United Kingdom,8,2,901.21,4,3,3,433,10,Big Spenders
17567.0,United Kingdom,7,8,4331.48,4,4,4,444,12,Loyal Customers
17569.0,United Kingdom,332,1,344.14,1,2,2,122,5,Almost Lost
17571.0,United Kingdom,50,4,1498.51,3,3,3,333,9,Big Spenders
17572.0,United Kingdom,71,4,226.75000000000003,2,3,1,231,6,Others
17573.0,United Kingdom,29,3,380.6,3,3,2,332,8,Others
17574.0,United Kingdom,243,1,185.65,1,2,1,121,4,Almost Lost
17576.0,United Kingdom,8,19,3622.68,4,4,4,444,12,Best Customers
17578.0,United Kingdom,218,1,143.45999999999998,1,2,1,121,4,Almost Lost
17579.0,United Kingdom,5,3,448.90000000000003,4,3,2,432,9,Others
17580.0,United Kingdom,253,3,215.72,1,3,1,131,5,Lost Customers
17581.0,United Kingdom,1,25,11045.04,4,4,4,444,12,Best Customers
17582.0,United Kingdom,236,1,175.27,1,2,1,121,4,Almost Lost
17584.0,United Kingdom,7,2,1242.3,4,3,3,433,10,Big Spenders
17585.0,United Kingdom,109,4,1133.07,2,3,3,233,8,Big Spenders
17588.0,United Kingdom,100,3,1240.2,2,3,3,233,8,Big Spenders
17589.0,United Kingdom,60,4,2404.17,2,3,4,234,9,Big Spenders
17590.0,United Kingdom,2,3,1479.22,4,3,3,433,10,Big Spenders
17591.0,United Kingdom,73,7,2225.9700000000003,2,4,4,244,10,Big Spenders
17593.0,United Kingdom,4,5,3927.34,4,4,4,444,12,Big Spenders
17594.0,United Kingdom,85,2,993.18,2,3,3,233,8,Big Spenders
17595.0,United Kingdom,12,2,388.79,4,3,2,432,9,Others
17596.0,United Kingdom,23,7,2827.93,3,4,4,344,11,Big Spenders
17597.0,United Kingdom,214,1,2044.3700000000001,1,2,4,124,7,Big Spenders
17600.0,United Kingdom,18,1,161.67000000000002,4,2,1,421,7,Others
17601.0,United Kingdom,239,1,116.00999999999999,1,2,1,121,4,Almost Lost
17602.0,United Kingdom,2,6,5102.97,4,4,4,444,12,Big Spenders
17603.0,United Kingdom,78,1,394.72,2,2,2,222,6,Others
17604.0,United Kingdom,217,2,309.36,1,3,2,132,6,Almost Lost
17608.0,United Kingdom,33,2,193.42,3,3,1,331,7,Others
17609.0,United Kingdom,41,5,1112.22,3,4,3,343,10,Big Spenders
17611.0,United Kingdom,7,15,3984.22,4,4,4,444,12,Best Customers
17612.0,United Kingdom,53,6,2048.45,2,4,4,244,10,Big Spenders
17613.0,United Kingdom,23,14,4559.150000000001,3,4,4,344,11,Best Customers
17614.0,United Kingdom,57,1,390.07,2,2,2,222,6,Others
17615.0,United Kingdom,130,3,329.6,2,3,2,232,7,Others
17616.0,United Kingdom,174,3,571.1999999999999,1,3,2,132,6,Big Spenders
17618.0,United Kingdom,6,3,971.58,4,3,3,433,10,Big Spenders
17619.0,United Kingdom,312,1,218.52,1,2,1,121,4,Almost Lost
17620.0,United Kingdom,60,1,81.44,2,2,1,221,5,Others
17621.0,United Kingdom,21,3,1379.9,3,3,3,333,9,Big Spenders
17623.0,United Kingdom,33,1,527.0500000000001,3,2,2,322,7,Big Spenders
17624.0,United Kingdom,15,2,843.48,4,3,3,433,10,Big Spenders
17625.0,United Kingdom,18,4,2047.0,4,3,4,434,11,Big Spenders
17628.0,United Kingdom,81,1,75.75,2,2,1,221,5,Others
17629.0,United Kingdom,6,8,1814.12,4,4,4,444,12,Loyal Customers
17630.0,United Kingdom,170,2,503.59999999999997,1,3,2,132,6,Big Spenders
17631.0,United Kingdom,2,3,528.33,4,3,2,432,9,Big Spenders
17633.0,United Kingdom,31,4,1324.84,3,3,3,333,9,Big Spenders
17634.0,United Kingdom,36,9,2361.9700000000003,3,4,4,344,11,Loyal Customers
17636.0,United Kingdom,19,1,285.56,3,2,1,321,6,Others
17637.0,United Kingdom,31,2,547.0600000000001,3,3,2,332,8,Big Spenders
17639.0,United Kingdom,276,1,108.5,1,2,1,121,4,Almost Lost
17640.0,United Kingdom,87,1,621.66,2,2,2,222,6,Big Spenders
17642.0,United Kingdom,120,2,712.29,2,3,3,233,8,Big Spenders
17643.0,United Kingdom,373,1,101.55,1,2,1,121,4,Almost Lost
17644.0,United Kingdom,1,11,2895.64,4,4,4,444,12,Best Customers
